Id,SalePrice
1575,204558.20211585786
1576,203077.87525508512
1577,185512.28254691378
1578,149603.15485075413
1579,130493.14799442588
1580,192979.49556283283
1581,128435.75260306547
1582,118488.5411281229
1583,310502.7695091397
1584,224489.6582500911
1585,129701.62571805994
1586,77735.05618783798
1587,103516.00671785038
1588,135461.6634701773
1589,100174.02939813363
1590,124316.34145607176
1591,99206.62781911634
1592,128743.70836936656
1593,109011.90430821454
1594,132703.1622978694
1595,106040.98924351395
1596,207895.82790284662
1597,180013.7244029125
1598,198683.81321777563
1599,164727.7227203332
1600,173333.8939983495
1601,66680.40512433441
1602,110789.36937096776
1603,91674.93999318678
1604,262799.320667608
1605,242961.1457432828
1606,159762.25683236096
1607,164231.88055912065
1608,200401.30525905185
1609,183059.6423913472
1610,138606.57177961618
1611,142236.89676594833
1612,138042.89317627632
1613,143706.47105901936
1614,116256.33355585282
1615,89821.71394091134
1616,81839.31033475735
1617,95033.35615501892
1618,117685.93971473958
1619,118466.00726732223
1620,146280.22602534652
1621,122937.25508939383
1622,135836.41931139477
1623,286119.6245782645
1624,193741.29313023403
1625,112760.46734405459
1626,161361.0300890136
1627,180112.4602113389
1628,273744.02958783635
1629,190999.9276299557
1630,350271.9285067235
1631,221310.76119032604
1632,258353.64884025906
1633,162194.9695884964
1634,172680.50249507645
1635,164264.5292843224
1636,144699.0860547501
1637,169898.2638439667
1638,208603.88710802476
1639,173745.93285992413
1640,275380.88115055184
1641,179623.5306605979
1642,216134.26374626966
1643,226752.85770860544
1644,221589.07757065975
1645,169727.46466171677
1646,146432.51904526286
1647,152186.92423449474
1648,127124.20309933671
1649,126701.25472082986
1650,116268.08949155328
1651,118472.18137920677
1652,92793.53877574703
1653,92562.31293329842
1654,150865.33422099298
1655,145250.78122463232
1656,145257.56731560247
1657,150937.67884937391
1658,143121.6878174173
1659,127685.4701486967
1660,143505.4793468418
1661,412589.0503037693
1662,358462.00481638644
1663,366427.44893080054
1664,437207.0396051498
1665,313382.05895766924
1666,357404.16525169066
1667,364638.54936995544
1668,319860.8206175645
1669,283355.7295193292
1670,336692.2714953118
1671,271832.4153608517
1672,468363.71790165774
1673,293257.7559125913
1674,254751.39167270655
1675,170218.30123365903
1676,164471.43222316256
1677,202535.83252142547
1678,443482.6658064767
1679,410041.2089442503
1680,311159.3315162883
1681,232012.11828610182
1682,320466.92595500423
1683,182920.5446796945
1684,171509.0622285003
1685,158979.93303806236
1686,171380.32771967948
1687,161098.41509522768
1688,192160.35151015013
1689,187180.5170142018
1690,184102.92021621123
1691,164654.5007219241
1692,261606.45713834386
1693,163136.78554294028
1694,175102.42622410879
1695,169394.386896118
1696,265323.00242370204
1697,160580.25287513377
1698,319130.4571806242
1699,306199.89256863226
1700,224342.0002391508
1701,259283.56108015342
1702,266743.5064627233
1703,256911.69084079046
1704,297726.0546606569
1705,229320.4941438586
1706,392980.18659273186
1707,196974.53110844086
1708,186509.9070476387
1709,272316.4261902158
1710,222776.92058648946
1711,263167.0181733661
1712,270974.50508218195
1713,267682.4782667225
1714,218144.18234870725
1715,197804.9346511031
1716,174761.28955377263
1717,150738.80513445011
1718,120070.41919859382
1719,216734.8427509033
1720,245449.99590894027
1721,159233.70134486913
1722,122131.23788535177
1723,148316.3970563849
1724,209898.69136060166
1725,241190.244377961
1726,168928.8321493221
1727,152490.9600798751
1728,183187.3063271807
1729,148418.44605779566
1730,160218.7658745199
1731,113615.52653599154
1732,117981.33823241228
1733,107058.60515337015
1734,124344.69550650977
1735,123541.78355841336
1736,110104.47756537369
1737,344160.8309642411
1738,218251.7302565706
1739,283802.86409590184
1740,168856.8365073133
1741,159064.66336550977
1742,158607.9771849619
1743,162985.77844524969
1744,302218.15833551955
1745,213626.98237170553
1746,258763.0933700885
1747,207887.97672723114
1748,193852.10186243214
1749,148489.0725229453
1750,141395.20493709669
1751,227088.22890038876
1752,113325.13682207826
1753,138290.78837473894
1754,200517.6829278118
1755,163030.5730741119
1756,118725.91955343359
1757,113488.85176232552
1758,137849.71491247104
1759,168300.34440297255
1760,145614.99302193086
1761,147474.03062372113
1762,162918.43112527032
1763,158328.42256403517
1764,109702.16817436076
1765,160523.93829093568
1766,158038.99881957588
1767,191934.12923494264
1768,131644.43781915723
1769,156859.6994260933
1770,134873.14245548798
1771,131610.1631383671
1772,128649.69485934555
1773,128862.8978793585
1774,130766.16333447328
1775,124712.47884335915
1776,128459.01659460178
1777,104901.82268212724
1778,125272.98601917474
1779,116176.36554351717
1780,173252.19732162374
1781,124404.43662819338
1782,89549.75676551065
1783,124080.56986927951
1784,99259.00587777862
1785,108481.35927623151
1786,138633.01873735522
1787,177503.58736025423
1788,64238.7776436713
1789,98329.99746029334
1790,79193.04039540321
1791,161435.80652793552
1792,143861.9599066683
1793,128822.95100041725
1794,131341.3656710695
1795,132505.1180164077
1796,127559.0115086845
1797,114728.60430335079
1798,107781.9059045057
1799,95178.5089919681
1800,132899.35673592062
1801,125206.34754432326
1802,143375.25106073808
1803,140980.40693390352
1804,131070.27008929357
1805,125611.92957144266
1806,106390.78950258726
1807,152084.54953403582
1808,114190.28988214773
1809,122386.84671227336
1810,138922.83400705643
1811,113746.68287157163
1812,102465.25324806156
1813,106239.17713396746
1814,95613.4616077223
1815,67143.54742377326
1816,97974.85213816163
1817,113055.51796134267
1818,140762.5065283666
1819,112420.4498215191
1820,80159.94694309185
1821,106131.13465649704
1822,143105.41862610352
1823,65930.15277439065
1824,121831.11211211116
1825,137530.82125614537
1826,104974.68528490946
1827,108803.36467712595
1828,128656.84219512067
1829,100971.31620530157
1830,131293.17714462234
1831,184745.63898922413
1832,110010.73337160703
1833,145249.2930851169
1834,122184.01676250486
1835,179133.56323462533
1836,112828.40151633287
1837,97077.82296901371
1838,126010.10272836481
1839,86704.98049409741
1840,135885.25058805538
1841,136586.94913671393
1842,86140.00594822549
1843,131219.10852892126
1844,133560.1832486729
1845,142746.68988148114
1846,146943.01748006608
1847,154242.77783131055
1848,61383.98412872068
1849,114633.98064841685
1850,120952.16993956556
1851,145485.7508482389
1852,119876.80023227488
1853,121394.98497296272
1854,155108.8462300747
1855,153667.74046195927
1856,218665.66718414327
1857,163124.54683181492
1858,141851.7550234807
1859,126843.33142081865
1860,143167.1512899996
1861,125909.3628385323
1862,296925.56053645693
1863,284491.87235809636
1864,284799.6570635159
1865,288356.6979439254
1866,310853.85426761565
1867,230729.0838135938
1868,302085.0268329621
1869,187217.55293261458
1870,218590.80952712236
1871,247153.15916209848
1872,154833.42006762023
1873,225002.4311923165
1874,126983.02387979736
1875,203856.77462048508
1876,192071.59090164525
1877,204599.68425466682
1878,208781.3497354878
1879,124995.46826970068
1880,126198.22184782906
1881,239201.28029607798
1882,253849.8098824722
1883,192737.6907015256
1884,209506.19753470935
1885,256665.7789151117
1886,299948.42536367447
1887,198627.93898268117
1888,275922.1544655508
1889,147106.6342751923
1890,127288.20911056155
1891,134980.5652800441
1892,105846.70370116527
1893,130622.3731734167
1894,126356.34698936467
1895,148301.63690386404
1896,112786.35875880932
1897,106013.3132388272
1898,98119.08626699635
1899,142248.2922562679
1900,129846.80933589891
1901,152777.68925290662
1902,130203.73500088548
1903,224192.32205356413
1904,122679.54202561066
1905,166293.99606182514
1906,146099.7043891903
1907,189224.23605365862
1908,103142.86506006839
1909,122300.3347020149
1910,113933.8089241722
1911,193853.46936793093
1912,255926.08560087802
1913,163123.8580154328
1914,79976.87401689947
1915,262882.22640777257
1916,73283.84451717902
1917,250077.21800442244
1918,127230.49012501644
1919,156700.79129333067
1920,152863.6487803572
1921,400299.2936761626
1922,309643.2235456137
1923,191885.62094323602
1924,220243.32808489236
1925,222664.95285887943
1926,384852.41106104566
1927,125832.4870048894
1928,153488.19790450908
1929,116220.95153692746
1930,122643.60006107781
1931,128989.86740313804
1932,122265.25773468529
1933,150199.3078513259
1934,173255.55489188654
1935,161058.02531579035
1936,181562.1748709905
1937,175364.61556149507
1938,154937.11494295698
1939,246796.65929804006
1940,187559.71142577738
1941,171865.93089061655
1942,179900.91788045474
1943,199025.1492521664
1944,317936.94293312443
1945,374729.20934674627
1946,128714.97357733811
1947,295443.50957453134
1948,153666.0237273277
1949,231786.21669210718
1950,178210.13464954257
1951,244129.62475075093
1952,217945.86110035554
1953,160421.20221441938
1954,213224.07675670926
1955,117422.0369788162
1956,270140.8134749638
1957,152369.27960849585
1958,301462.17331484106
1959,148043.14484133842
1960,114363.12833746035
1961,110901.73543747747
1962,91315.68884701739
1963,94910.49100337023
1964,107094.45500588517
1965,140044.05213831036
1966,143945.51476529762
1967,286346.2323794519
1968,424429.07097658684
1969,383165.8161102131
1970,401945.311529737
1971,386943.7999167096
1972,349820.5398705828
1973,265420.34960088774
1974,314473.7742788941
1975,410361.6040263821
1976,275910.8031348781
1977,378612.93804038514
1978,346381.27486573777
1979,312054.3161674527
1980,192013.66058671335
1981,331000.1606325412
1982,227077.3760073407
1983,205411.5191998156
1984,157646.43175079598
1985,208391.95034186175
1986,232674.75043055162
1987,172752.51835491348
1988,166490.6177651179
1989,189089.812663058
1990,220376.24301869224
1991,207143.7689601228
1992,216221.5049955111
1993,171198.20542611135
1994,253247.32028623324
1995,188034.17382815413
1996,256407.12878374878
1997,313100.86183767306
1998,338015.32667993766
1999,235784.07893702225
2000,303484.3937246488
2001,254381.3657143334
2002,254335.33686117292
2003,260982.06640005254
2004,262607.56292212
2005,232104.45467252983
2006,202952.79870111775
2007,257811.76413653445
2008,195752.7543828367
2009,174837.02112846434
2010,196412.31420214043
2011,128483.75197913102
2012,165302.68788739495
2013,172767.6948592642
2014,176649.9122573115
2015,201732.68278036563
2016,180053.63799895043
2017,200772.07734157116
2018,111642.72738571966
2019,112820.44209067596
2020,114852.33400507046
2021,102371.2138768116
2022,165393.5818143743
2023,145936.93506958228
2024,205548.49047005054
2025,315274.59767662326
2026,172476.37910251162
2027,134732.60392877215
2028,147659.97772298314
2029,158908.66476068945
2030,261030.00241927028
2031,214542.09482392736
2032,236564.74873938318
2033,255336.138445835
2034,153066.79311086415
2035,204938.94304540238
2036,183521.2127148833
2037,190201.46466444505
2038,275275.7635352903
2039,195056.5326903064
2040,362804.1420463822
2041,290190.922566581
2042,214155.5048501617
2043,155451.49651531182
2044,157252.28051842263
2045,200192.9429121679
2046,137526.9131710118
2047,136454.01617958242
2048,125156.01772207842
2049,135236.748117638
2050,180901.8433705155
2051,103623.6855787541
2052,124282.01386961214
2053,135612.16004371562
2054,81333.03655116024
2055,146913.34759098873
2056,136544.5539213313
2057,118658.68888673023
2058,196917.073961004
2059,126283.82320108506
2060,147860.60043256878
2061,165511.77205825137
2062,131273.99777532433
2063,104366.94479113056
2064,131362.28550983497
2065,125504.16255465457
2066,160168.5955184489
2067,128724.73657430003
2068,136301.11552998834
2069,93302.7002372399
2070,96353.52676608488
2071,88698.77662556776
2072,121203.89031712503
2073,132376.86808319727
2074,172915.20867360014
2075,135853.69949633448
2076,108231.30471743734
2077,136591.6060008938
2078,120739.07997183946
2079,124386.71010668349
2080,108648.40183798467
2081,115664.58379191099
2082,126631.81568636688
2083,139508.0951187148
2084,101584.25077845262
2085,120229.05373930013
2086,132239.57191353024
2087,119861.46812432643
2088,106185.85907709558
2089,80029.0267723318
2090,115671.88042635577
2091,129068.31194526573
2092,135463.65732093697
2093,129478.81648904087
2094,125897.79138536795
2095,138539.32698396264
2096,98553.40196812176
2097,95393.24384768693
2098,131908.7159513551
2099,63735.45161819347
2100,115199.67759430502
2101,138073.35868982552
2102,136870.91716870165
2103,103185.91300516644
2104,148469.41752431676
2105,120689.15148022369
2106,72424.84565081134
2107,258683.18006292876
2108,118428.18338678929
2109,119595.64351754682
2110,128474.43956933165
2111,155397.07495757897
2112,136468.29940328738
2113,116347.5829166721
2114,105199.18780692123
2115,145686.10794896414
2116,109216.94240533031
2117,138371.70527588803
2118,114207.30331629244
2119,99204.40755929043
2120,99687.78572120481
2121,101093.15413368175
2122,79946.07362214434
2123,99791.81010306331
2124,180898.67050643373
2125,137138.65133624696
2126,162600.52093703498
2127,151017.18122682828
2128,116378.45017951365
2129,94650.85288683383
2130,137485.20647225986
2131,151337.02004625977
2132,113803.73346546132
2133,118075.60298410813
2134,110985.6101766431
2135,97543.52686838797
2136,76428.03351700272
2137,116605.0773470489
2138,133774.38673773815
2139,141928.515714738
2140,120964.30363023996
2141,133104.67172828212
2142,127482.19441897147
2143,126144.31320446292
2144,120513.23604027875
2145,127833.86513445136
2146,148283.31151931328
2147,161081.63240851086
2148,123462.13878011885
2149,127359.57820565684
2150,209891.1160937753
2151,118297.48425656601
2152,155296.9343754045
2153,145727.40739035362
2154,112130.47993266805
2155,120029.19903472536
2156,207157.23329976643
2157,238309.14525331373
2158,243394.67251239208
2159,216176.81459876007
2160,163706.40241623885
2161,247855.28677341348
2162,342784.5227045096
2163,318879.0718008113
2164,254047.3344163328
2165,170985.7123823565
2166,135474.14243912254
2167,203768.41932915308
2168,204680.91242328106
2169,192957.36000071868
2170,216323.19959132883
2171,144496.9243216294
2172,131895.96119636245
2173,160241.13442693232
2174,220153.50466787472
2175,285739.1821105622
2176,330589.73847771314
2177,247240.40383996602
2178,219163.76926253462
2179,130938.50441411299
2180,210425.921510175
2181,188136.25282142687
2182,233016.40511475047
2183,185353.29713562108
2184,128902.52259479479
2185,128582.51096996093
2186,137135.94510196368
2187,139577.5682417461
2188,135889.7147344211
2189,180992.90821781562
2190,84930.5534383753
2191,94160.2879137138
2192,98439.59199713323
2193,96743.83828694506
2194,100493.48844924854
2195,113939.32190529343
2196,112066.79208999577
2197,115995.62830818434
2198,147238.10175538703
2199,152028.50679820246
2200,110879.06911846192
2201,121243.28501277085
2202,183047.54808115697
2203,128617.83934859064
2204,179088.15217785508
2205,104909.87803679942
2206,115557.04202286652
2207,195994.99145993675
2208,227085.6232313529
2209,192572.13846798925
2210,111711.42569285708
2211,120906.04033712747
2212,105971.49823777015
2213,94559.93775593505
2214,140293.80265776234
2215,109461.40718666902
2216,149891.66140258263
2217,74632.47447976505
2218,96371.95237458889
2219,92744.68882281445
2220,79876.0658154261
2221,263060.6250924879
2222,235107.51835137475
2223,262212.38596603647
2224,214555.64630490792
2225,139269.13783999163
2226,175740.7778893525
2227,213215.27758333948
2228,274589.10376756504
2229,242303.9389820376
2230,135586.8544456518
2231,215035.47321705497
2232,167852.5582887567
2233,166471.44743191215
2234,251505.30829745566
2235,186910.50526920691
2236,291694.4384027547
2237,358017.79066897056
2238,198321.7615725523
2239,118188.86985050992
2240,146220.35155575167
2241,138511.08506972587
2242,125427.55201113629
2243,132846.68597820963
2244,98690.04798143118
2245,94785.94057830307
2246,139922.94295508077
2247,103809.8660272709
2248,113620.39605466586
2249,117220.52403324207
2250,128013.5050209452
2251,120536.31061601346
2252,169997.43200096083
2253,143154.03698490403
2254,172037.81462488108
2255,186095.57728754054
2256,186025.91866891622
2257,182811.72978621925
2258,163389.2138932365
2259,164813.76720490155
2260,148650.5344065854
2261,175737.74226329217
2262,210433.99279545897
2263,324720.0025119889
2264,410388.1403484916
2265,162585.82978864288
2266,272615.6238112392
2267,351941.0769449227
2268,381440.3705677441
2269,157818.21301726246
2270,185127.79679458143
2271,236979.29735841815
2272,215993.70588185888
2273,155950.49007985552
2274,167790.0473198258
2275,154998.7600131281
2276,176743.4220386921
2277,175042.7246883039
2278,150645.57605581605
2279,111326.07104300603
2280,114471.88074634515
2281,151214.30738396314
2282,166056.05576687705
2283,97289.52181273546
2284,101535.41246183484
2285,137767.61651731594
2286,120095.36196366258
2287,330441.0139103905
2288,290049.8352322083
2289,367471.8646698002
2290,403889.63748497615
2291,316696.86909189326
2292,411815.05752119975
2293,465174.1056638425
2294,375715.33930443646
2295,473098.10870205547
2296,287557.54063244176
2297,298642.940983657
2298,324191.4334894298
2299,337100.8658077899
2300,327118.08709915227
2301,273862.0150063209
2302,243348.51931910394
2303,248313.26224751896
2304,253267.13115423854
2305,155953.83701840168
2306,156303.02440816906
2307,170441.25806328663
2308,218935.06379059824
2309,271586.47377931984
2310,207833.78340337327
2311,193283.2304424961
2312,162701.48341749495
2313,163366.71623572815
2314,176113.0537478697
2315,160066.00794378284
2316,179138.05640116354
2317,169545.45460695203
2318,159171.71017763412
2319,173216.1264888135
2320,175072.00814012438
2321,256784.58838251632
2322,172184.0470616858
2323,169885.6964213224
2324,163799.12607958436
2325,206819.65946005614
2326,160216.11803293062
2327,217709.334488771
2328,221704.68548600335
2329,178777.43182130685
2330,169813.17997760957
2331,340003.9995807105
2332,350149.0764557875
2333,297330.31570481975
2334,269545.98713670246
2335,263185.4624060243
2336,310136.3532920478
2337,191493.01624081467
2338,274719.89551859547
2339,237366.23938296735
2340,391836.926066766
2341,218876.42737103262
2342,239529.3008193428
2343,218416.05764161333
2344,241317.1491310493
2345,251244.9622587162
2346,200446.74038415385
2347,185755.21010060716
2348,227635.38835153307
2349,147970.26365747664
2350,280955.94383555977
2351,247860.28574266972
2352,266932.8572447055
2353,206024.81555470687
2354,115873.6010173857
2355,140309.63330082764
2356,142997.41436831182
2357,205646.75496415867
2358,192154.50809787677
2359,109356.61627002478
2360,109327.84008731447
2361,127714.0197477339
2362,287855.83064779843
2363,125641.96950126092
2364,142734.85838559692
2365,212594.0812012338
2366,170692.7226916216
2367,228766.803326463
2368,197938.87799180413
2369,224651.88744601986
2370,160023.77334861257
2371,159588.28622096396
2372,185815.88932645094
2373,272030.1762412688
2374,268709.19608219055
2375,225676.66490507848
2376,276045.8031329533
2377,356171.8828450898
2378,135017.81121132793
2379,177962.2694396479
2380,135111.41043864304
2381,152292.29213953554
2382,189907.3563486458
2383,207194.56466070653
2384,221836.07677746983
2385,142907.43676598332
2386,130990.62719904797
2387,133569.0473189284
2388,108493.07334438674
2389,127440.79118711129
2390,141866.89477772888
2391,125692.60142491657
2392,105699.05420402545
2393,153017.87726138465
2394,135134.14710815295
2395,179021.18625785914
2396,138038.6652511477
2397,184027.15679767396
2398,119161.05591656742
2399,56770.5774357722
2400,60359.95627109914
2401,104485.85512138445
2402,129209.29121775755
2403,129760.11574228581
2404,149711.37250306606
2405,153144.8126893982
2406,127546.87583316657
2407,118893.74025050236
2408,126780.8803282068
2409,124231.02788065132
2410,160129.96219773268
2411,118311.49427816333
2412,146796.09729416002
2413,129251.28480751032
2414,126995.6250705499
2415,130428.67576447179
2416,124452.8710553436
2417,111570.50325227127
2418,114851.08120823029
2419,117331.55338857959
2420,117735.14782111265
2421,143071.06921193548
2422,115435.5067214073
2423,126252.03442154365
2424,145028.88388496396
2425,179928.6251822363
2426,130094.11470729746
2427,125528.35580366416
2428,175934.55928963466
2429,111852.96941032869
2430,124556.90756345728
2431,102643.57926014793
2432,124572.52605562787
2433,130996.73285486399
2434,135215.01421408795
2435,141429.62768129373
2436,103119.15555403361
2437,102825.95659855129
2438,117704.88421499518
2439,109978.81231666762
2440,116443.67464665124
2441,111879.43261484001
2442,103116.41340713008
2443,111565.35331527406
2444,115899.4750170465
2445,95635.86315581074
2446,126731.80192185924
2447,200561.13113866877
2448,132374.6277457639
2449,98675.7492135414
2450,167078.8885693704
2451,118579.32178758208
2452,257432.89726450667
2453,101222.30787518094
2454,125139.39051355145
2455,116851.708061967
2456,125173.33809106231
2457,110572.49533376275
2458,102232.136967823
2459,98726.25555022465
2460,118270.96395218853
2461,108322.45786273263
2462,115410.2011459551
2463,115981.19667916851
2464,167100.27838677002
2465,117131.32601000929
2466,110161.9967162252
2467,145475.85341478608
2468,100126.56853629233
2469,86715.47970950503
2470,182657.55922824232
2471,197211.42529127913
2472,156609.58281701885
2473,117076.54900541279
2474,93750.39378302306
2475,212824.68373671235
2476,115294.75512710954
2477,125111.63078525256
2478,154879.20211627684
2479,105196.16906999632
2480,129321.41799044612
2481,115708.26552657041
2482,126189.34104233785
2483,112747.40259456326
2484,113141.9329872042
2485,117175.91303264264
2486,145195.46026168784
2487,179247.67914457686
2488,138083.07413295473
2489,153793.29400890463
2490,139425.23037451436
2491,97658.89681083678
2492,178218.3344350872
2493,156103.70335392366
2494,174866.83299256448
2495,119756.15020987671
2496,205585.1045162064
2497,138936.1023168091
2498,106693.97672252552
2499,105519.41922464008
2500,113418.04342127274
2501,125191.65784197056
2502,141826.3969815023
2503,94889.44573099914
2504,172560.2657495416
2505,222218.57974993807
2506,253575.48809677322
2507,287845.5226268865
2508,255330.7299591626
2509,226973.7559514835
2510,223379.02729622024
2511,179234.2201202917
2512,213116.42563436602
2513,223117.07702518994
2514,242195.77172094557
2515,138591.0424311068
2516,143929.26291371975
2517,124916.78977063103
2518,136064.9048303406
2519,215391.50033657352
2520,216087.05656715762
2521,192973.03516761452
2522,220135.46086375692
2523,127522.57448300476
2524,134010.06701489736
2525,137286.2502595677
2526,130651.5205830943
2527,105074.73773613133
2528,120585.1979838599
2529,121573.70172088585
2530,120205.47396577365
2531,228518.97423334175
2532,217280.57592974114
2533,198044.17710831788
2534,243500.93587093716
2535,294742.50557006587
2536,230054.7454747126
2537,222198.77909648832
2538,177550.58885742674
2539,174519.76411124747
2540,162701.50049275364
2541,180308.9746647896
2542,147325.4845625742
2543,122368.11508957189
2544,119258.50719617034
2545,118348.44717722932
2546,132191.42605962447
2547,124742.16564393326
2548,149821.15179092626
2549,140010.1790731694
2550,329024.13374579133
2551,134039.3654676256
2552,109804.80175712975
2553,83949.06546803386
2554,109104.45677014769
2555,108265.58720505337
2556,99759.67072788611
2557,114450.34032695663
2558,148163.2165786384
2559,127622.00793774375
2560,122520.35201105145
2561,128715.45903801032
2562,114212.22209699173
2563,126404.14168530189
2564,174807.0043204356
2565,123175.68790345684
2566,143834.4457911905
2567,117320.3756788078
2568,170699.4845335293
2569,181446.80933316404
2570,111470.29449438473
2571,156302.72581676758
2572,157386.42113474026
2573,222869.85830463853
2574,316666.014810035
2575,111684.41715383306
2576,125974.35541207934
2577,165804.65170861364
2578,90709.65139253117
2579,73824.02612306472
2580,147666.5388827588
2581,117023.42069596877
2582,120103.01849385376
2583,252000.58847345877
2584,161116.585770902
2585,155686.32729568722
2586,195070.57539029393
2587,207923.6793096725
2588,136368.87325710515
2589,134993.0949829369
2590,220295.2963153193
2591,185487.1967545004
2592,222450.60157652188
2593,248465.53980265875
2594,178279.84346067693
2595,199926.33364577463
2596,333588.55784965295
2597,165038.73678010976
2598,280244.67989051424
2599,330137.842195325
2600,147365.96100606993
2601,113389.8212431007
2602,88324.30898830309
2603,90807.9186797545
2604,90917.37118193229
2605,82759.05279596201
2606,132811.8475529243
2607,165460.02033891412
2608,189479.61411693087
2609,138072.08519092886
2610,105901.3885187396
2611,135015.09817315126
2612,145856.91481660432
2613,118007.89475041965
2614,118433.50202495532
2615,146125.12731842537
2616,126768.18138023706
2617,158899.4725364754
2618,162224.5453702942
2619,200719.72239021922
2620,168181.57196099055
2621,174779.216219414
2622,178389.00469970965
2623,255926.22939748154
2624,248647.4303418467
2625,306880.1451934361
2626,156374.5869601438
2627,175857.22678692522
2628,388086.0360287929
2629,423133.2167168102
2630,330931.93806946767
2631,414575.0228228296
2632,380109.9532615338
2633,296456.80456464377
2634,393829.5256748346
2635,142566.9708740524
2636,188081.85738963546
2637,155344.61834422217
2638,258467.05657507345
2639,180557.77173339576
2640,143828.32456635562
2641,100934.0339711276
2642,174258.07775942562
2643,99558.74649010331
2644,123845.82713436654
2645,97355.39173937961
2646,92212.51183918935
2647,92188.43123696624
2648,134885.06691081042
2649,138738.67339845162
2650,131560.45127912748
2651,140603.3075879325
2652,412124.37205512
2653,263788.0007926259
2654,250805.6226966631
2655,374946.6794746817
2656,313560.0503717143
2657,311473.8417878076
2658,275950.67303343705
2659,298855.29770379385
2660,315346.4085519753
2661,338532.78191766626
2662,360847.6237486595
2663,286905.0447761029
2664,261039.5748641041
2665,300953.41680641245
2666,264919.8910752282
2667,154815.3177362852
2668,179569.1246128514
2669,159483.5248829164
2670,281961.1230428734
2671,179342.7915272918
2672,182479.14028429604
2673,212472.22057810388
2674,218083.17333854837
2675,153474.7738474314
2676,188043.32582311475
2677,190678.59627474943
2678,249415.80552579297
2679,260422.43629790333
2680,265547.0798982525
2681,354267.78363764763
2682,313347.0053213624
2683,386835.2104758019
2684,298821.2369927646
2685,332620.6861480229
2686,255512.87007419212
2687,329164.39857735235
2688,223873.84628937146
2689,192555.21766242673
2690,408211.5044860103
2691,174958.70443664904
2692,118332.20704067846
2693,189845.3672110969
2694,123137.22853714957
2695,197905.53307627936
2696,189593.29311852698
2697,177555.09248631872
2698,187449.39684863607
2699,161415.0621824066
2700,157228.81578059564
2701,141621.38493468965
2702,105856.95856393689
2703,145354.07587384267
2704,145218.08185260586
2705,120220.6703164488
2706,114921.2409254443
2707,119875.88412004024
2708,128339.8593360556
2709,115262.4867652146
2710,121508.26737297997
2711,269836.13517696416
2712,346370.0578981904
2713,151060.48248845164
2714,146395.33968031468
2715,158668.4063439454
2716,141938.9250751842
2717,187493.46714717383
2718,237815.42289817685
2719,147291.5927294993
2720,158752.21266448277
2721,131584.32105889244
2722,150598.12399475786
2723,134961.06916878466
2724,120119.8574958319
2725,128689.09933518435
2726,134664.9168585874
2727,163779.11365132284
2728,157001.3423290002
2729,133235.61390659952
2730,137681.71984878374
2731,106094.20839002635
2732,108916.88823624072
2733,153847.2417061573
